AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,POSITION,FREQ,DFGM,DFGA,DFG%,DD FG%,DIFF%,RA FGM,RA FGA,RA FG%,PAINT FGM,PAINT FGA,PAINT FG%,MID-RANGE FGM,MID-RANGE FGA,MID-RANGE FG%,LEFT CORNER 3 FGM,LEFT CORNER 3 FGA,LEFT CORNER 3 FG%,RIGHT CORNER 3 FGM,RIGHT CORNER 3 FGA,RIGHT CORNER 3 FG%,ABOVE THE BREAK 3 FGM,ABOVE THE BREAK 3 FGA,ABOVE THE BREAK 3 FG,OPP RA FGM,OPP RA FGA,OPP RA FG%,OPP PAINT FGM,OPP PAINT FGA,OPP PAINT FG%,OPP MID-RANGE FGM,OPP MID-RANGE FGA,OPP MID-RANGE FG%,OPP LEFT CORNER 3 FGM,OPP LEFT CORNER 3 FGA,OPP LEFT CORNER 3 FG%,OPP RIGHT CORNER 3 FGM,OPP RIGHT CORNER 3 FGA,OPP RIGHT CORNER 3 FG%,OPP ABOVE THE BREAK 3 FGM,OPP ABOVE THE BREAK 3 FGA,OPP ABOVE THE BREAK 3 FG%,%FGA 2PT,%FGA 3PT,%PTS 2PT,%PTS 2PT MR,%PTS 3PT,%PTS FBPS,%PTS FT,%PTS OFFTO,%PTS PITP,2FGM %AST,2FGM %UAST,3FGM %AST,3FGM %UAST,FGM %AST,FGM %UAST
24,56,39,17,10.6,3.3,1.2,2.8,42.4,0.5,1.6,31.5,0.4,0.7,61.5,0.4,1.1,1.5,0.4,0.3,0.2,0.1,0.8,6.2,0,0,1.3,F,100.00%,1.9,4.4,43.8,45.7,-1.9,0.6,0.8,72.7,0.1,0.2,36.4,0.1,0.3,21.4,0.2,0.4,47.1,0.1,0.4,23.5,0.3,1,29.6,4.3,7.1,59.7,0.7,1.9,34.3,0.5,1.4,38.2,0.5,1.4,34.2,1.1,3.1,36.9,1.4,5.1,27.6,43.7,56.3,41.9,3.2,45.2,23.7,12.9,16.7,38.7,69.2,30.8,92.9,7.1,79.1,20.9
29,74,53,21,27.2,15.0,6.3,11.9,52.9,0.7,2.3,29.0,1.8,2.4,76.3,2.1,6.0,8.1,1.3,1.5,0.4,1.4,2.9,30.6,22,0,3.5,C-F,100.00%,6.0,13.2,45.4,47.8,-2.4,2.6,3.6,73.7,1.5,3,50,1.5,3,49.1,0.1,0.2,33.3,0,0.1,28.6,0.6,2,28.7,10.4,18,58,2,5.1,38.1,2.1,4.4,46.2,1.9,4.5,41.1,3,8,37.5,3.7,10.9,33.5,80.7,19.3,74.6,19.4,13.2,7.6,12.1,11.9,55.2,78.8,21.2,98.0,2.0,80.8,19.2
28,74,49,25,18.9,7.9,2.9,6.3,45.6,1.5,3.4,45.0,0.6,0.7,84.6,0.4,1.3,1.6,0.9,0.8,0.5,0.2,1.3,12.3,0,0,1.8,G,100.00%,2.5,6.0,41.1,43.2,-2.1,0.4,0.8,54.2,0.3,0.5,52.6,0.6,1.6,40.2,0.3,0.4,64,0.2,0.4,35.7,1.2,2.7,43.9,7.2,11.8,60.8,1.2,2.9,41.1,1.1,2.9,39.2,1.5,3.8,39.8,2.2,6.2,36,2.2,6.9,31.8,46.0,54.0,34.1,16.2,58.3,11.4,7.6,16.2,17.9,45.5,54.5,83.2,16.8,65.6,34.4
27,56,26,30,17.6,9.4,3.0,7.8,38.9,1.4,4.1,33.3,2.1,2.5,83.3,0.3,1.5,1.8,2.6,1.2,0.7,0.3,1.2,17.3,1,0,0.3,G,100.00%,2.8,6.8,40.2,44.2,-4.0,1,1.8,54,0.3,0.9,31.3,0.5,1.1,41,0.2,0.4,47.4,0,0.2,10,1.2,3.6,33.2,6.5,10.4,62.6,1.5,3.5,43.4,2,3.6,55.3,1.4,3.3,42.5,1.3,4.6,28.1,2.3,7.3,31.5,47.6,52.4,35.2,9.1,43.1,12.1,21.7,10.2,26.1,23.7,76.3,59.2,40.8,39.6,60.4
20,82,48,34,26.5,10.8,4.2,8.7,47.6,0.6,1.7,36.7,1.9,2.4,80.0,0.7,2.1,2.8,3.3,1.7,1.2,0.5,2.1,22.6,1,0,-1.3,G,100.00%,4.3,9.8,43.9,44.5,-0.6,1.9,3.1,61.3,0.8,2.1,37.3,0.9,1.9,46.2,0.2,0.4,37.5,0.2,0.5,41.2,0.3,0.9,35.2,11.9,19.1,62.2,1.9,5.2,36.4,1.8,4.5,40.6,2,4.6,43.4,2.4,6.1,38.3,3.7,10.2,36.5,80.6,19.4,65.2,16.2,17.2,16.1,17.5,14.7,49.0,31.0,69.0,90.2,9.8,39.9,60.1
22,20,10,10,13.4,4.4,1.7,4.4,39.1,0.7,2.2,31.8,0.3,0.4,71.4,0.5,1.3,1.8,0.9,0.3,0.4,0.4,1.5,9.9,0,0,-0.1,G,100.00%,2.1,4.5,45.5,44.6,0.8,0.6,1,60,0.2,0.6,25,0.3,0.6,45.5,0.3,0.7,44.4,0.1,0.5,16.7,0.5,1.5,31,5.6,9.6,57.8,1.8,3.3,53.8,0.8,1.3,62.5,0.8,2,40,1.2,3.4,34.4,2,5.4,36.4,49.4,50.6,46.0,11.5,48.3,12.6,5.7,23.0,34.5,75.0,25.0,92.9,7.1,82.4,17.6
25,73,20,53,19.6,6.5,2.5,5.8,43.2,0.3,1.2,27.0,1.1,1.7,66.7,0.5,2.6,3.0,1.9,0.8,1.2,0.4,1.7,17.1,1,0,-4.3,G,100.00%,3.7,8.3,44.5,44.4,0.1,1.9,3.4,55,0.3,1,28.8,0,0.2,13.3,0.1,0.3,30,0.1,0.2,25,0.2,0.7,27.8,8.7,13.5,64.1,1.3,2.9,43.7,1.1,2.2,48.5,1,2.5,42.2,2.2,6.1,35.8,2.8,8.1,35,79.1,20.9,67.5,0.8,15.2,19.8,17.3,22.6,66.7,38.8,61.3,87.5,12.5,45.1,54.9
33,64,45,19,15.1,4.0,1.7,3.3,51.9,0.0,0.0,0.0,0.6,0.8,78.4,0.7,1.2,1.8,1.8,0.6,0.5,0.4,1.2,11.0,0,0,0.7,G,100.00%,2.0,4.8,42.0,44.1,-2.1,0.7,1.1,63.9,0.5,1.1,50.7,0.4,1,41.8,0,0,0,0,0,0,0,0,0,6,9.6,62.9,1.2,3.5,35.3,0.8,2.4,34.4,0.9,2.2,39,1.1,3.5,31.4,2.3,6.9,33.8,99.0,1.0,84.5,21.7,0.0,13.6,15.5,13.6,62.8,54.1,45.9,0.0,0.0,54.1,45.9
29,57,22,35,21.9,7.5,2.9,7.1,40.4,0.8,2.3,35.4,1.0,1.5,69.0,0.3,1.5,1.8,3.2,1.2,0.8,0.1,1.5,16.1,0,0,-4.3,G,100.00%,3.9,7.9,48.8,44.6,4.2,1.2,2.1,56.6,0.5,1.4,36.6,0.3,1.2,26.1,0.1,0.2,33.3,0,0.2,16.7,0.7,1.9,37.7,7.8,13.1,59.3,1.5,3.5,41.7,1.2,2.8,42,0.9,2.7,34.6,2.6,6.5,40.1,2.9,8.7,32.9,67.7,32.3,54.4,8.4,32.1,10.7,13.5,15.1,46.0,47.0,53.0,54.3,45.7,49.1,50.9
24,64,37,27,4.9,1.0,0.3,0.8,34.7,0.0,0.2,20.0,0.4,0.5,73.5,0.1,0.6,0.7,0.3,0.3,0.2,0.1,0.6,2.9,0,0,-0.6,G,100.00%,1.2,2.8,43.0,43.9,-1.0,0.2,0.4,45,0.1,0.3,35.7,0,0,0,0,0.1,0,0.1,0.2,33.3,0,0.1,25,2.3,3.6,63.3,0.4,1.3,31.6,0.6,1.2,48.1,0.9,1.8,50.9,0.5,1.6,31.3,0.8,2.6,31,69.4,30.6,45.2,0.0,14.5,24.2,40.3,25.8,45.2,78.6,21.4,100.0,0.0,82.4,17.6
23,22,12,10,8.0,3.0,1.2,2.2,53.1,0.3,0.6,46.2,0.4,0.8,52.9,0.4,1.5,2.0,0.5,0.5,0.2,0.3,1.3,7.1,1,0,-1.4,F,100.00%,2.5,5.0,50.0,45.8,4.2,0.6,1,61.9,0.2,0.4,37.5,0.2,0.4,57.1,0,0.1,0,0,0,0,0.3,0.6,50,3.4,5.4,62.3,1,1.8,54.3,0.7,1.5,48,0.4,1.2,33.3,1.2,3,40.3,2.1,4.9,42,73.5,26.5,59.7,11.9,26.9,6.0,13.4,10.4,47.8,40.0,60.0,66.7,33.3,46.2,53.8
28,44,14,30,20.0,4.3,1.5,4.0,38.2,0.7,2.3,31.7,0.5,0.7,71.9,0.8,2.3,3.0,1.3,0.7,0.5,0.2,1.8,11.4,0,0,-2.9,F,100.00%,3.1,7.8,39.9,44.4,-4.5,0.6,1.1,59.6,0.1,0.4,26.3,0.1,0.3,27.3,0.2,0.5,38.1,0.2,0.4,37.5,0.4,1.4,28.6,8.5,13.6,62.3,1.3,3.2,41,1,2.5,37.8,1,3.1,31.9,3,6.7,44.2,3.3,9.6,34.9,43.3,56.7,37.7,3.1,50.3,10.5,12.0,13.1,34.6,69.4,30.6,100.0,0.0,83.8,16.2
26,68,36,32,28.1,16.8,5.4,12.2,44.2,1.8,5.4,33.5,4.2,5.2,80.6,0.4,2.1,2.4,4.6,2.2,0.6,0.3,2.8,26.9,2,0,-1.2,G,100.00%,3.8,8.9,43.0,44.5,-1.4,2.5,4,64.1,0.8,2.1,36.2,0.3,0.7,40.4,0.1,0.4,29.2,0.3,0.6,46.5,1.4,4.4,31.9,10.9,18.1,60.1,2.2,5.2,42.5,2.3,5.1,46.2,2,4.9,41.2,2.8,8,34.6,3.7,10.3,35.8,55.3,44.7,42.3,3.1,32.5,8.6,25.1,13.5,39.2,16.5,83.5,55.6,44.4,29.8,70.2
23,66,28,38,18.3,6.9,2.6,6.7,38.9,0.9,3.3,28.8,0.8,1.0,78.1,0.5,2.8,3.3,1.3,1.2,0.9,0.2,1.7,15.0,0,0,-3.0,F,100.00%,2.8,6.1,46.3,45.6,0.8,1,1.9,50.8,0.5,1,50.8,0.2,0.5,35.3,0.2,0.6,30.3,0.2,0.7,30.2,0.6,2.1,28.7,7.5,12,62.2,1.6,3.8,42.4,1.3,3,42.9,1.2,3.2,37,1.5,4.3,35.3,2,7,29.1,51.1,48.9,48.0,5.3,41.0,15.0,11.0,15.9,42.7,32.1,67.9,93.5,6.5,54.4,45.6
31,69,52,17,33.8,27.3,9.2,19.4,47.2,5.1,11.7,43.7,3.8,4.2,91.6,0.7,4.7,5.3,5.2,2.8,1.3,0.4,2.4,43.8,3,0,10.0,G,100.00%,4.1,9.2,44.9,44.7,0.2,2.1,3.4,62.8,0.7,1.4,46,1.2,2.8,43.4,0.6,1.1,53.2,0.4,0.8,46.4,4.1,9.7,42.9,12.3,19.7,62.3,2.7,7.7,35.5,2.2,5.9,36.9,2,5.1,38.9,3.7,9.9,37.1,5.2,15.7,32.8,39.6,60.4,29.6,9.0,56.5,16.9,14.0,14.1,20.5,46.4,53.6,68.9,31.1,59.0,41.0
24,58,45,13,17.8,6.4,2.5,5.4,46.5,0.9,2.5,36.1,0.5,0.7,69.0,0.5,2.7,3.2,1.4,0.8,0.4,0.1,1.5,13.3,0,0,0.0,G,100.00%,2.7,6.0,44.5,43.9,0.6,1.4,2.3,59.7,0.1,0.4,40,0.1,0.3,41.2,0.3,0.5,53.8,0.3,0.6,48.4,0.4,1.5,27.6,6.2,10.6,57.9,1.4,3,46.2,1.3,3.4,38.1,1.2,3.2,38.8,1.8,4.9,36.9,3.6,9.9,36.5,52.9,47.1,49.5,3.8,42.7,19.6,7.8,18.0,45.7,67.4,32.6,96.2,3.8,77.9,22.1
25,80,47,33,33.4,13.9,6.0,10.1,59.5,0.0,0.0,0.0,1.8,3.7,50.0,4.9,4.6,9.5,1.6,1.7,1.5,1.0,2.6,33.1,29,0,4.9,C,100.00%,7.8,16.4,47.6,48.4,-0.8,4.6,7,65.5,1.3,2.8,44.8,0.2,0.3,60,0,0,0,0,0,0,0,0,0,13.9,23.1,60.3,2.1,5.3,39.7,2.1,4.9,43.4,1.6,4,41.1,4.2,11.6,36,4.5,12,37.2,99.8,0.2,86.8,2.7,0.0,9.7,13.2,10.7,84.1,64.2,35.8,0.0,0.0,64.2,35.8
22,42,19,23,10.5,3.2,1.1,3.3,32.9,0.7,2.1,32.6,0.3,0.5,60.0,0.2,0.6,0.9,0.9,0.5,0.3,0.0,0.6,6.1,0,0,-0.2,G,100.00%,1.9,4.2,45.9,44.0,1.9,0.2,0.6,43.5,0,0.2,14.3,0.2,0.5,28.6,0.2,0.6,27.8,0.2,0.3,55.6,0.5,1.5,30.6,4.5,7.8,57.5,0.7,1.6,41.5,0.6,1.7,32.8,0.6,1.6,40,1.3,3.3,38.3,1.5,4.4,34.3,36.4,63.6,25.6,9.0,65.4,17.3,9.0,13.5,16.5,70.6,29.4,96.6,3.4,87.0,13.0
27,76,46,30,19.3,6.4,2.9,5.5,52.5,0.2,0.6,33.3,0.4,0.5,78.4,0.4,1.9,2.3,3.4,1.2,1.0,0.2,1.4,16.8,0,0,-0.1,G,100.00%,2.9,6.7,43.5,44.0,-0.5,1,1.4,68.9,0.8,1.8,44.2,0.9,1.8,54.1,0,0.1,33.3,0.1,0.2,35.7,0.1,0.3,31.6,7.9,13.2,59.8,1.6,4.1,40.1,1.3,2.7,46.3,1.3,3.3,39.8,1.5,4.1,36,3,8.1,36.7,90.0,10.0,85.3,29.8,8.7,13.7,6.0,12.2,55.5,40.3,59.7,100.0,0.0,44.1,55.9
25,43,10,33,31.6,18.0,6.9,14.2,48.6,1.8,4.2,42.8,2.3,2.9,81.5,0.7,3.3,4.0,1.5,1.2,1.2,0.7,2.8,29.4,0,0,-5.2,F,100.00%,4.8,9.1,52.8,46.6,6.2,3,4.6,64.1,1.3,3,43.8,0.8,2.4,35,0.4,0.9,50,0.2,0.5,38.1,1.2,2.9,41.5,14,22.5,62.3,2.5,5.3,46.1,1.3,3.8,34,2,4.6,43.7,3.3,8,40.8,4.6,11.8,38.9,70.5,29.5,57.0,9.3,29.9,20.5,13.1,22.3,47.7,55.0,45.0,89.6,10.4,64.0,36.0
22,58,35,23,9.0,3.9,1.7,3.2,54.1,0.1,0.5,25.8,0.3,0.5,61.3,0.7,1.4,2.2,0.4,0.2,0.2,0.3,0.6,8.3,1,0,0.8,F,100.00%,1.4,4.2,34.3,45.2,-10.9,1.1,1.5,73.6,0.4,0.9,44.9,0.1,0.3,31.3,0,0.1,20,0,0.1,25,0.1,0.4,27.3,3.5,5.8,60.2,0.6,1.9,31.3,0.5,1.4,37.5,0.7,1.7,44.7,0.6,2.1,31,1.5,4.3,35.1,83.1,16.9,80.9,4.4,10.7,17.3,8.4,14.7,76.4,60.4,39.6,87.5,12.5,62.6,37.4
24,1,0,1,8.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.2,0,0,15.0,G,100.00%,0.0,1.0,0.0,47.6,-47.6,2,2,100,0,0,0,0,0,0,-,-,-,0,1,0,0,0,0,4,4,100,0,1,0,0,1,0,0,0,0,0,1,0,1,3,33.3,66.7,33.3,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
34,70,32,38,24.1,10.8,4.3,7.7,56.6,0.2,0.5,32.4,1.9,2.5,75.7,2.5,4.1,6.5,1.2,1.0,0.8,0.6,2.7,23.3,13,0,-1.2,F,100.00%,4.6,9.6,47.4,47.3,0.1,3.2,4.8,66.3,0.6,1.5,40.8,0.4,0.9,43.9,0.1,0.2,29.4,0.1,0.1,55.6,0,0.1,16.7,10.1,16.5,61.4,1.7,4.6,38,1.5,3.6,42.4,1.2,3.2,37.4,3.5,8.6,40.6,3,8.7,34.3,93.7,6.3,77.8,7.7,4.4,9.3,17.8,17.5,70.1,66.9,33.1,100.0,0.0,68.1,31.9
25,55,19,36,28.2,13.5,4.8,10.8,44.1,2.2,5.7,39.0,1.7,2.1,81.9,0.4,3.2,3.6,2.1,1.8,1.0,0.3,2.6,23.2,0,0,-4.4,F,100.00%,3.7,7.8,47.1,45.1,2.0,1.4,2.2,64.7,0.6,1.5,36.9,0.6,1.4,40.8,0.4,1,42.6,0.5,1.2,43.8,1.3,3.5,37.1,11.8,18.9,62.7,2,4.2,47.6,1.7,4.3,39.8,2,4.3,47.7,4,10.3,38.6,4.5,11.6,38.3,47.0,53.0,37.5,8.4,49.7,16.4,12.8,13.7,29.1,45.3,54.7,85.4,14.6,64.1,35.9
21,74,44,30,26.1,6.9,2.5,5.8,42.9,1.4,3.9,36.6,0.5,0.7,72.5,0.4,1.5,1.9,1.0,0.6,0.5,0.2,3.1,12.3,0,0,1.9,G,100.00%,4.1,8.8,46.5,44.7,1.8,0.9,1.3,72,0,0.2,17.6,0.1,0.5,26.5,0.4,1.2,33,0.5,0.9,49.3,0.6,1.8,33.3,11,17.9,61.8,1.7,4.3,40.1,1.6,3.7,44,1.2,3,39.4,3.4,9.1,37.1,3.6,9.7,36.6,32.7,67.3,30.8,3.5,62.0,22.0,7.2,18.5,27.3,87.3,12.7,100.0,0.0,94.6,5.4
27,2,2,0,2.6,1.0,0.5,2.0,25.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.5,2.9,0,0,-6.0,F,100.00%,1.0,1.5,66.7,34.1,32.5,0.5,1,50,0,0,0,0,0,0,-,-,-,0,0,0,0,1,0,1.5,2,75,0,1,0,0,0.5,0,0,0,0,0,0.5,0,0.5,1,50,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
28,81,42,39,26.5,15.1,5.4,12.7,42.8,2.7,7.0,38.3,1.6,1.8,87.5,0.3,3.1,3.5,1.7,1.1,0.9,0.4,1.5,24.4,0,0,0.1,G-F,100.00%,4.0,8.7,46.1,43.7,2.3,0.6,1,64.2,0.4,0.7,53.6,1.7,4,43.5,0.2,0.5,38.9,0.2,0.3,54.5,2.4,6.2,38.1,9.6,15.9,60.1,1.6,4.3,38.4,1.6,4.3,36.6,1.9,4.3,44.3,2.5,6.7,37,4,11.5,34.5,44.9,55.1,36.5,23.1,53.2,11.1,10.3,11.8,13.4,71.3,28.7,76.5,23.5,73.9,26.1
25,79,47,32,22.7,9.0,3.3,8.4,38.7,1.5,4.3,35.3,0.9,1.2,78.5,0.4,3.5,3.9,2.9,0.9,0.9,0.3,1.3,20.5,1,0,-0.5,G,100.00%,3.2,7.1,44.6,44.2,0.4,1,1.7,56.6,0.5,1.3,36.8,0.3,1.1,26.1,0.3,0.6,50,0.1,0.3,20,1.2,3.4,34.5,8.8,14.6,59.8,1.7,4.2,41.7,1,3,34,1.2,2.9,42.4,2.5,6.4,39.6,3.1,9.7,31.8,49.4,50.6,39.3,6.5,50.4,22.7,10.3,15.7,32.8,36.0,64.0,73.9,26.1,53.5,46.5
35,50,28,22,12.2,3.8,1.4,3.0,47.7,0.7,1.6,43.6,0.3,0.4,63.6,0.2,2.3,2.5,0.5,0.5,0.9,0.1,0.8,9.9,1,0,2.5,F,100.00%,1.4,3.4,40.6,45.9,-5.3,0.5,0.9,59.1,0.1,0.2,41.7,0.1,0.3,40,0.2,0.6,36,0.3,0.6,54.5,0.3,0.6,41.9,4.5,8.1,55.9,1,2.5,41.3,1,2.3,42.3,0.9,2.1,43.4,1,3.4,29.8,1.3,3.6,36.5,47.7,52.3,38.9,6.3,53.7,17.4,7.4,24.2,32.6,81.1,18.9,97.1,2.9,88.7,11.3
31,81,47,34,30.7,12.6,5.5,10.4,52.7,0.6,1.8,34.9,1.1,1.7,64.4,2.4,4.1,6.5,2.5,1.5,1.5,0.4,2.4,28.5,10,0,1.7,F,100.00%,5.6,12.0,46.7,46.8,-0.1,3.6,5.5,65.2,1.1,2.5,46.7,0.1,0.7,20.4,0.2,0.6,37,0.1,0.3,30,0.3,1,35.9,11.9,19.6,60.4,1.9,4.8,38.4,1.5,3.7,40.3,1.7,4.4,38.7,2.9,7.7,38.2,5,13.8,36.6,82.6,17.4,76.6,2.1,14.9,9.9,8.5,19.8,74.4,55.4,44.6,94.1,5.9,59.8,40.2
23,18,7,11,11.7,4.5,1.4,4.1,34.2,0.7,2.6,26.1,1.1,1.2,86.4,0.2,1.8,2.0,1.2,1.0,0.3,0.0,0.8,8.7,0,0,-0.1,G-F,100.00%,2.0,5.2,38.5,44.1,-5.6,0.8,1.1,70.6,0,0.4,0,0.1,0.2,25,0,0.2,0,0.1,0.1,100,0.6,2.3,26.2,4.4,7.7,56.9,1.1,2.3,50,1,2.4,41.2,1.3,2.6,48.8,1,4.3,23.4,1.7,6.2,27,37.0,63.0,32.1,2.5,44.4,14.8,23.5,19.8,29.6,30.8,69.2,75.0,25.0,52.0,48.0
21,72,29,43,20.8,10.5,4.3,7.0,61.6,0.5,1.4,33.3,1.5,1.9,78.1,1.6,4.7,6.3,1.3,0.8,0.3,0.9,1.8,23.0,14,0,-1.5,C,100.00%,5.5,11.0,49.7,48.0,1.7,3.1,3.8,79.9,0.4,0.8,45,0.4,1,44.3,0,0.1,20,0,0.1,16.7,0.4,1.2,35.2,10.3,16.2,63.9,1.4,3.6,38.6,1.1,2.7,42.1,1.1,3,37.5,2.1,5.4,38.9,3.6,9.4,37.8,80.3,19.7,72.8,8.2,13.1,6.9,14.1,11.5,64.6,78.3,21.7,97.0,3.0,80.3,19.7
23,11,8,3,3.3,1.6,0.6,1.2,53.8,0.3,0.6,42.9,0.1,0.2,50.0,0.0,0.4,0.4,0.5,0.1,0.0,0.0,0.3,2.7,0,0,0.2,C,100.00%,0.9,2.1,40.0,47.9,-7.9,0.1,0.1,100,0.1,0.1,100,0.3,0.5,50,0,0,0,0,0,0,0.3,0.8,42.9,2,2.6,76.2,0.3,0.5,66.7,0.3,0.8,40,0.4,1.4,28.6,0.3,1.5,16.7,0.7,1.6,45.5,46.2,53.8,44.4,22.2,50.0,0.0,5.6,16.7,22.2,100.0,0.0,100.0,0.0,100.0,0.0
22,64,44,20,15.2,5.0,1.7,4.2,40.7,0.8,2.4,32.0,0.9,1.3,66.7,0.6,2.5,3.2,0.7,0.5,0.3,0.8,1.6,12.7,0,0,-0.1,F,100.00%,3.4,7.3,45.8,47.3,-1.5,0.8,1.2,60.8,0.1,0.3,40,0.1,0.3,25,0.2,0.6,39.4,0.2,0.6,34.3,0.4,1.3,28.2,5.6,10,55.9,1.1,2.8,40.4,1,2.4,39.1,0.9,2.4,39.6,1.5,3.9,38.1,2.1,6.4,33.2,42.9,57.1,37.2,2.5,45.5,11.8,17.3,17.0,34.7,85.0,15.0,100.0,0.0,91.7,8.3
28,59,27,32,19.0,5.3,2.0,4.4,44.4,0.6,1.7,36.6,0.7,0.9,75.9,0.7,2.2,2.8,4.2,1.3,0.5,0.1,1.9,15.5,4,0,-1.1,G,100.00%,3.6,7.1,51.0,43.8,7.2,0.8,1.4,58.3,0.3,0.6,45.5,0.3,0.7,34.9,0.1,0.3,30.8,0.1,0.2,63.6,0.4,1.3,33.8,8.2,12.9,63.2,1.4,3.4,39.7,1,2.6,37.3,1.1,2.6,40.7,2.5,6.3,40.1,3.2,8.9,35.6,61.3,38.7,51.0,9.7,35.8,16.1,13.2,11.3,41.3,39.2,60.8,81.1,18.9,52.6,47.4
27,65,14,51,31.6,18.1,6.0,15.3,39.3,2.5,7.3,34.0,3.6,4.2,84.1,0.5,2.9,3.4,2.4,1.6,0.8,0.1,2.2,27.1,2,0,-6.2,G,100.00%,5.2,10.8,47.9,45.0,2.9,1.6,2.9,55.4,0.6,2,31.5,1.3,3.1,42,0.1,0.3,29.4,0.2,0.7,34.9,2.2,6.4,34.2,13.6,21.2,64.1,2.1,5.2,41.2,1.9,4.3,44.7,1.8,3.9,45.7,3.7,10.4,35.4,5,13.4,37.3,52.0,48.0,38.8,14.3,41.4,13.6,19.8,15.5,24.5,42.5,57.5,72.8,27.2,55.1,44.9
24,50,25,25,13.4,4.6,1.6,4.4,37.6,0.7,2.3,31.0,0.6,0.8,75.6,0.2,1.7,1.9,0.5,0.4,0.4,0.2,1.5,8.9,1,0,-4.2,G-F,100.00%,2.5,5.0,49.2,44.4,4.8,0.8,1.5,55.7,0,0.2,9.1,0.1,0.5,28.6,0.3,0.7,39.1,0.3,0.7,40,0.4,1.5,25.4,6.2,9.7,64.1,1,2.3,43,0.8,2.4,33,0.9,2.2,41.5,1.7,4.3,39.6,2.6,6.6,39.4,46.8,53.2,39.8,5.2,46.8,19.0,13.4,12.1,34.6,67.4,32.6,100.0,0.0,81.7,18.3
26,82,46,36,34.7,20.0,7.5,15.3,48.7,1.9,4.8,39.7,3.2,3.7,86.6,0.8,7.0,7.9,2.8,1.8,0.6,0.5,2.2,35.1,15,0,0.2,F,100.00%,6.0,12.8,47.2,46.2,0.9,2.6,4.3,61.9,1.7,3.4,48.9,1.2,2.8,43.7,0.2,0.4,47.1,0.2,0.4,45.7,1.5,3.9,38.8,14.7,24.2,60.6,2.9,7.1,40.7,2.4,5.9,40.6,2.3,5.8,39.5,3.1,8.5,36.6,4.8,13.9,34.5,68.7,31.3,55.4,12.3,28.5,11.1,16.2,10.6,43.1,39.3,60.7,80.8,19.2,49.9,50.1
27,80,32,48,27.0,8.9,3.2,6.6,48.5,0.8,2.0,39.5,1.6,2.0,81.9,1.0,2.5,3.5,5.0,1.5,1.0,0.2,2.2,22.6,7,1,-0.7,G-F,100.00%,4.6,9.5,48.1,44.6,3.5,1.6,2.4,65.1,0.6,1.3,42.1,0.3,0.9,33.3,0.1,0.3,17.4,0.2,0.3,58.3,0.6,1.4,40.7,12.7,19.4,65.6,1.7,4.4,38,1.2,3.2,37,1.7,4.2,40.1,2.5,6.6,37.8,4.4,11.9,36.8,69.4,30.6,54.4,6.5,27.1,12.0,18.5,16.9,48.0,47.7,52.3,96.9,3.1,59.9,40.1
21,3,2,1,12.0,5.7,2.7,5.3,50.0,0.0,0.0,0.0,0.3,0.7,50.0,3.0,2.0,5.0,0.3,1.0,0.7,0.7,2.0,15.2,1,0,-6.0,C,100.00%,2.7,5.7,47.1,45.5,1.5,2.7,4.7,57.1,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,6.7,9.3,71.4,1,2,50,0.5,2.5,20,1,1.7,60,1.7,3,55.6,2,4.7,42.9,100.0,0.0,94.1,0.0,0.0,11.8,5.9,11.8,94.1,62.5,37.5,0.0,0.0,62.5,37.5
37,56,30,26,17.9,9.5,3.8,8.3,46.0,0.2,0.9,25.5,1.6,2.2,73.4,0.3,1.2,1.5,3.7,1.3,0.4,0.1,0.9,16.9,1,0,0.3,G,100.00%,1.8,4.2,43.9,42.6,1.3,1.6,2.9,54.4,0.8,1.6,51.1,1.2,2.9,41.3,0,0,0,0.1,0.1,50,0.2,0.7,24.4,7.5,12.5,60.2,1.3,2.9,45,1.2,2.4,48.9,1.3,3,44,1.6,4.8,32.5,2.4,6.9,34,89.0,11.0,75.5,24.9,7.4,7.7,17.2,11.3,50.6,14.5,85.5,100.0,0.0,19.7,80.3
27,74,55,19,17.6,6.0,2.2,4.9,45.2,1.1,2.8,39.7,0.5,0.6,88.1,0.4,1.7,2.1,0.9,0.3,0.4,0.2,1.2,11.4,0,0,2.3,G,100.00%,2.7,6.1,43.4,43.9,-0.5,0.9,1.4,65,0.1,0.4,24.1,0.1,0.3,32,0.3,0.6,45,0.1,0.4,38.5,0.7,1.9,38.7,5.8,10.4,56.3,1.1,2.9,39.9,1.5,3.4,44,1.4,3.4,39.4,1.9,4.9,38.6,3,8.7,34.8,43.5,56.5,36.9,3.6,54.7,17.1,8.3,16.0,33.3,73.2,26.8,93.8,6.2,83.4,16.6
